FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-08-31 21:02:30    336603750  ***  ***    5.3    5.3    5.3   29.6   29.6   61.1   33.1   21.3   23.6 1011.60      12      624
2010-08-31 21:03:00    336603780  ***  ***    7.4    7.4    7.4   29.3   29.3   61.0   32.4   21.0   23.4 1011.50      12      614
2010-08-31 21:03:30    336603810  ***  ***    4.6    4.6    4.6   29.5   29.5   62.1   33.1   21.5   23.8 1011.60      12      625
2010-08-31 21:04:00    336603840  ***  ***    4.7    4.7    4.7   29.2   29.2   61.8   32.4   21.1   23.4 1011.50      13      613
2010-08-31 21:04:30    336603870  ***  ***    4.6    4.6    4.6   29.2   29.2   62.4   32.5   21.3   23.5 1011.60      12      610
2010-08-31 21:05:00    336603900  ***  ***    5.3    5.3    5.3   29.2   29.2   63.0   32.7   21.4   23.6 1011.50      12      612
2010-08-31 21:05:30    336603930  ***  ***    6.2    6.2    6.2   28.9   28.9   63.1   32.0   21.2   23.4 1011.60      12      600
2010-08-31 21:06:00    336603960  ***  ***    6.2    6.2    6.2   28.9   28.9   63.7   32.1   21.4   23.5 1011.60      12      603
2010-08-31 21:06:30    336603990  ***  ***    9.4    9.4    9.4   28.7   28.7   63.7   31.7   21.2   23.3 1011.60      12      595
2010-08-31 21:07:00    336604020  ***  ***    6.2    6.2    6.2   28.7   28.7   64.2   31.8   21.3   23.4 1011.60      12      595
2010-08-31 21:07:30    336604050  ***  ***    4.9    4.9    4.9   28.5   28.5   63.9   31.3   21.0   23.2 1011.60      12      588
2010-08-31 21:08:00    336604080  ***  ***    9.1    9.1    9.1   28.6   28.6   64.7   31.6   21.3   23.3 1011.60      12      593
2010-08-31 21:08:30    336604110  ***  ***    5.4    5.4    5.4   28.5   28.5   64.6   31.4   21.2   23.3 1011.60      12      589
2010-08-31 21:09:00    336604140  ***  ***    7.4    7.4    7.4   28.6   28.6   64.3   31.6   21.1   23.2 1011.60      12      589
2010-08-31 21:09:30    336604170  ***  ***    7.3    7.3    7.3   28.5   28.5   64.0   31.3   21.0   23.2 1011.60      12      587
2010-08-31 21:10:00    336604200  ***  ***    6.2    6.2    6.2   28.6   28.6   64.7   31.6   21.3   23.3 1011.60      12      592
2010-08-31 21:10:30    336604230  ***  ***    6.5    6.5    6.5   28.5   28.5   64.5   31.4   21.1   23.2 1011.60      12      586
2010-08-31 21:11:00    336604260  ***  ***    8.0    8.0    8.0   28.5   28.5   64.3   31.4   21.1   23.2 1011.60      12      586
2010-08-31 21:11:30    336604290  ***  ***    4.9    4.9    4.9   28.5   28.5   64.5   31.4   21.2   23.3 1011.50      12      590
2010-08-31 21:12:00    336604320  ***  ***    5.7    5.7    5.7   28.4   28.4   64.5   31.2   21.1   23.2 1011.60      12      586
2010-08-31 21:12:30    336604350  ***  ***    5.4    5.4    5.4   28.6   28.6   64.7   31.6   21.3   23.3 1011.60      12      592
2010-08-31 21:13:00    336604380  ***  ***    8.9    8.9    8.9   28.5   28.5   63.5   31.2   20.9   23.1 1011.60      12      585
2010-08-31 21:13:30    336604410  ***  ***    5.2    5.2    5.2   28.6   28.6   64.2   31.6   21.2   23.3 1011.60      12      592
2010-08-31 21:14:00    336604440  ***  ***    5.0    5.0    5.0   28.6   28.6   64.2   31.6   21.2   23.3 1011.50      12      592
2010-08-31 21:14:30    336604470  ***  ***    3.1    3.1    3.1   28.6   28.6   64.1   31.6   21.2   23.3 1011.50      12      593
2010-08-31 21:15:00    336604500  ***  ***    6.1    6.1    6.1   28.6   28.6   63.9   31.5   21.1   23.2 1011.60      12      591
2010-08-31 21:15:30    336604530  ***  ***    5.6    5.6    5.6   28.6   28.6   63.5   31.5   21.0   23.2 1011.60      12      591
2010-08-31 21:16:00    336604560  ***  ***    6.9    6.9    6.9   28.7   28.7   63.4   31.6   21.0   23.2 1011.50      13      593
2010-08-31 21:16:30    336604590  ***  ***    8.9    8.9    8.9   28.6   28.6   63.0   31.4   20.9   23.1 1011.60      12      589
2010-08-31 21:17:00    336604620  ***  ***    6.6    6.6    6.6   28.5   28.5   63.2   31.1   20.9   23.1 1011.50      13      587
2010-08-31 21:17:30    336604650  ***  ***   10.6   10.6   10.6   28.4   28.4   63.3   30.9   20.8   23.0 1011.60      12      582
2010-08-31 21:18:00    336604680  ***  ***    4.2    4.2    4.2   28.6   28.6   63.8   31.5   21.0   23.2 1011.50      13      591
2010-08-31 21:18:30    336604710  ***  ***    8.6    8.6    8.6   28.4   28.4   63.3   30.9   20.8   23.0 1011.60      12      582
2010-08-31 21:19:00    336604740  ***  ***    4.8    4.8    4.8   28.5   28.5   63.5   31.2   20.9   23.1 1011.50      12      588
2010-08-31 21:19:30    336604770  ***  ***    8.0    8.0    8.0   28.6   28.6   62.8   31.3   20.8   23.0 1011.60      12      589
2010-08-31 21:20:00    336604800  ***  ***    6.4    6.4    6.4   28.9   28.9   62.0   31.8   20.9   23.2 1011.60      12      598
2010-08-31 21:20:30    336604830  ***  ***    3.0    3.0    3.0   29.3   29.3   62.0   32.6   21.2   23.5 1011.60      12      613
2010-08-31 21:21:00    336604860  ***  ***    7.8    7.8    7.8   29.2   29.2   61.3   32.3   21.0   23.3 1011.80      10      608
2010-08-31 21:21:30    336604890  ***  ***    5.5    5.5    5.5   29.5   29.5   61.2   32.9   21.2   23.6 1011.70      11      619
2010-08-31 21:22:00    336604920  ***  ***   10.0   10.0   10.0   29.2   29.2   60.8   32.2   20.9   23.3 1011.80      10      608
2010-08-31 21:22:30    336604950  ***  ***   11.0   11.0   11.0   29.3   29.3   61.2   32.5   21.0   23.4 1011.80      10      611
2010-08-31 21:23:00    336604980  ***  ***    5.0    5.0    5.0   29.4   29.4   61.0   32.6   21.1   23.4 1011.70      11      616
2010-08-31 21:23:30    336605010  ***  ***    9.5    9.5    9.5   29.4   29.4   61.2   32.7   21.1   23.4 1011.80      10      614
2010-08-31 21:24:00    336605040  ***  ***    3.5    3.5    3.5   30.0   30.0   61.8   34.0   21.8   24.0 1011.70      11      641
2010-08-31 21:24:30    336605070  ***  ***    4.8    4.8    4.8   29.5   29.5   60.9   32.9   21.2   23.6 1011.60      12      622
2010-08-31 21:25:00    336605100  ***  ***    5.8    5.8    5.8   29.5   29.5   60.9   32.9   21.2   23.6 1011.70      11      622
2010-08-31 21:25:30    336605130  ***  ***    2.7    2.7    2.7   29.8   29.8   61.5   33.6   21.6   23.9 1011.70      11      632
2010-08-31 21:26:00    336605160  ***  ***    5.2    5.2    5.2   30.0   30.0   61.5   34.0   21.8   24.0 1011.80      10      642
2010-08-31 21:26:30    336605190  ***  ***    8.2    8.2    8.2   29.5   29.5   60.6   32.8   21.1   23.5 1011.70      11      621
2010-08-31 21:27:00    336605220  ***  ***    6.9    6.9    6.9   29.2   29.2   60.2   32.1   20.7   23.1 1011.70      11      608
2010-08-31 21:27:30    336605250  ***  ***    5.4    5.4    5.4   29.0   29.0   61.1   31.8   20.7   23.1 1011.70      11      600
2010-08-31 21:28:00    336605280  ***  ***    4.7    4.7    4.7   29.4   29.4   62.2   32.9   21.4   23.7 1011.70      11      619
2010-08-31 21:28:30    336605310  ***  ***    4.9    4.9    4.9   29.4   29.4   61.3   32.7   21.1   23.4 1011.60      12      616
2010-08-31 21:29:00    336605340  ***  ***    2.8    2.8    2.8   29.5   29.5   61.9   33.1   21.4   23.7 1011.70      11      621
2010-08-31 21:29:30    336605370  ***  ***    5.6    5.6    5.6   29.2   29.2   61.9   32.4   21.1   23.4 1011.70      11      609
2010-08-31 21:30:00    336605400  ***  ***    4.3    4.3    4.3   29.6   29.6   62.5   33.4   21.7   23.9 1011.70      11      627
2010-08-31 21:30:30    336605430  ***  ***    6.8    6.8    6.8   29.0   29.0   61.0   31.8   20.7   23.1 1011.70      11      600
2010-08-31 21:31:00    336605460  ***  ***    3.9    3.9    3.9   29.3   29.3   61.7   32.6   21.1   23.4 1011.60      12      613
2010-08-31 21:31:30    336605490  ***  ***    4.1    4.1    4.1   29.3   29.3   61.9   32.6   21.2   23.5 1011.70      11      613
2010-08-31 21:32:00    336605520  ***  ***    5.3    5.3    5.3   29.1   29.1   61.8   32.2   21.0   23.3 1011.70      11      605
2010-08-31 21:32:30    336605550  ***  ***    4.3    4.3    4.3   29.6   29.6   62.6   33.4   21.7   23.9 1011.70      11      629
2010-08-31 21:33:00    336605580  ***  ***    6.9    6.9    6.9   29.2   29.2   60.8   32.2   20.8   23.2 1011.70      11      608
2010-08-31 21:33:30    336605610  ***  ***    5.8    5.8    5.8   29.3   29.3   60.9   32.4   20.9   23.3 1011.60      12      613
2010-08-31 21:34:00    336605640  ***  ***    3.3    3.3    3.3   29.2   29.2   61.1   32.2   20.9   23.3 1011.60      12      609
2010-08-31 21:34:30    336605670  ***  ***    7.1    7.1    7.1   29.3   29.3   61.5   32.6   21.2   23.5 1011.60      12      615
2010-08-31 21:35:00    336605700  ***  ***    2.9    2.9    2.8   29.1   29.1   61.3   32.1   20.9   23.2 1011.60      12      604
2010-08-31 21:35:30    336605730  ***  ***    3.7    3.7    3.7   29.4   29.4   61.8   32.8   21.3   23.6 1011.60      12      621
2010-08-31 21:36:00    336605760  ***  ***    5.1    5.1    5.1   29.5   29.5   61.5   33.0   21.3   23.6 1011.60      12      624
2010-08-31 21:36:30    336605790  ***  ***    7.6    7.6    7.6   29.2   29.2   60.9   32.2   20.9   23.3 1011.60      12      609
2010-08-31 21:37:00    336605820  ***  ***    9.2    9.2    9.2   29.0   29.0   60.8   31.8   20.7   23.1 1011.50      12      603
2010-08-31 21:37:30    336605850  ***  ***    4.4    4.4    4.4   29.2   29.2   61.6   32.4   21.1   23.4 1011.50      12      613
2010-08-31 21:38:00    336605880  ***  ***    7.4    7.4    7.4   29.2   29.2   61.8   32.4   21.1   23.4 1011.60      12      610
2010-08-31 21:38:30    336605910  ***  ***    4.9    4.9    4.9   29.4   29.4   61.8   32.8   21.3   23.6 1011.70      11      616
2010-08-31 21:39:00    336605940  ***  ***    2.8    2.8    2.8   29.4   29.4   61.9   32.8   21.3   23.6 1011.60      12      619
2010-08-31 21:39:30    336605970  ***  ***    4.9    4.9    4.9   29.5   29.5   62.0   33.1   21.5   23.8 1011.60      12      623
2010-08-31 21:40:00    336606000  ***  ***    4.6    4.6    4.6   29.2   29.2   61.7   32.4   21.1   23.4 1011.60      12      612
2010-08-31 21:40:30    336606030  ***  ***    3.8    3.8    3.8   29.8   29.8   61.9   33.7   21.7   23.9 1011.70      11      635
2010-08-31 21:41:00    336606060  ***  ***    3.9    3.9    3.9   29.6   29.6   61.5   33.2   21.5   23.8 1011.60      12      628
2010-08-31 21:41:30    336606090  ***  ***    5.2    5.2    5.2   29.5   29.5   61.6   33.0   21.4   23.7 1011.70      11      622
2010-08-31 21:42:00    336606120  ***  ***    2.3    2.3    2.3   29.7   29.7   62.1   33.5   21.7   23.9 1011.60      12      631
2010-08-31 21:42:30    336606150  ***  ***    2.7    2.7    2.7   29.4   29.4   62.3   32.9   21.4   23.7 1011.60      12      618
2010-08-31 21:43:00    336606180  ***  ***    2.8    2.8    2.8   29.2   29.2   62.0   32.4   21.1   23.4 1011.60      12      610
2010-08-31 21:43:30    336606210  ***  ***    4.4    4.4    4.4   29.0   29.0   62.0   32.0   21.0   23.3 1011.70      11      603
2010-08-31 21:44:00    336606240  ***  ***    5.3    5.3    5.3   28.9   28.9   62.0   31.8   20.9   23.2 1011.70      11      599
2010-08-31 21:44:30    336606270  ***  ***    7.1    7.1    7.1   29.0   29.0   61.9   32.0   20.9   23.2 1011.60      12      602
2010-08-31 21:45:00    336606300  ***  ***    3.7    3.7    3.7   28.7   28.7   62.5   31.5   20.8   23.1 1011.60      12      590
2010-08-31 21:45:30    336606330  ***  ***    6.5    6.5    6.5   28.4   28.4   62.8   30.9   20.7   22.9 1011.60      12      582
2010-08-31 21:46:00    336606360  ***  ***    8.1    8.1    8.1   28.4   28.4   63.4   30.9   20.8   23.0 1011.60      12      582
2010-08-31 21:46:30    336606390  ***  ***    3.0    3.0    3.0   28.4   28.4   63.8   31.0   20.8   23.0 1011.60      12      582
2010-08-31 21:47:00    336606420  ***  ***    3.1    3.1    3.1   28.3   28.3   64.0   30.8   20.8   23.0 1011.60      12      577
2010-08-31 21:47:30    336606450  ***  ***    5.2    5.2    5.2   28.2   28.2   64.2   30.7   20.8   22.9 1011.60      12      576
2010-08-31 21:48:00    336606480  ***  ***    3.8    3.8    3.8   28.2   28.2   64.2   30.7   20.8   22.9 1011.60      12      576
2010-08-31 21:48:30    336606510  ***  ***    2.9    2.9    2.9   28.2   28.2   64.4   30.7   20.8   22.9 1011.70      11      572
2010-08-31 21:49:00    336606540  ***  ***    3.3    3.3    3.3   28.2   28.2   65.0   30.8   21.0   23.1 1011.70      11      575
2010-08-31 21:49:30    336606570  ***  ***    3.5    3.5    3.5   28.2   28.2   64.5   30.7   20.8   22.9 1011.70      11      574
2010-08-31 21:50:00    336606600  ***  ***    3.8    3.8    3.8   28.2   28.2   64.7   30.7   20.9   23.0 1011.70      11      574
2010-08-31 21:50:30    336606630  ***  ***    4.5    4.5    4.5   28.1   28.1   64.7   30.5   20.8   22.9 1011.70      11      571
2010-08-31 21:51:00    336606660  ***  ***    2.7    2.7    2.7   28.2   28.2   65.1   30.8   21.0   23.1 1011.70      11      574
2010-08-31 21:51:30    336606690  ***  ***    2.0    2.0    2.0   28.1   28.1   65.3   30.6   21.0   23.0 1011.70      11      572
2010-08-31 21:52:00    336606720  ***  ***    4.3    4.3    4.3   28.1   28.1   65.4   30.6   21.0   23.0 1011.70      11      572
2010-08-31 21:52:30    336606750  ***  ***    3.4    3.4    3.3   28.1   28.1   64.3   30.5   20.8   22.9 1011.60      12      572
2010-08-31 21:53:00    336606780  ***  ***    7.2    7.2    7.2   28.2   28.2   64.0   30.6   20.8   22.9 1011.70      11      574
2010-08-31 21:53:30    336606810  ***  ***    3.7    3.7    3.7   28.5   28.5   63.5   31.2   20.9   23.1 1011.70      11      585
2010-08-31 21:54:00    336606840  ***  ***    5.4    5.4    5.4   28.8   28.8   63.2   31.8   21.1   23.3 1011.70      11      597
2010-08-31 21:54:30    336606870  ***  ***    3.5    3.5    3.5   28.9   28.9   62.8   32.0   21.1   23.3 1011.70      11      598
2010-08-31 21:55:00    336606900  ***  ***    2.1    2.1    2.1   29.3   29.3   62.1   32.7   21.3   23.5 1011.80      10      614
2010-08-31 21:55:30    336606930  ***  ***    4.5    4.5    4.5   29.2   29.2   61.2   32.3   21.0   23.3 1011.70      11      610
2010-08-31 21:56:00    336606960  ***  ***    4.0    4.0    4.0   29.1   29.1   61.1   32.0   20.8   23.2 1011.70      11      603
2010-08-31 21:56:30    336606990  ***  ***    0.9    0.9    0.9   29.5   29.5   62.5   33.2   21.6   23.8 1011.70      11      622
2010-08-31 21:57:00    336607020  ***  ***    3.1    3.1    3.1   29.2   29.2   61.1   32.2   21.0   23.3 1011.60      12      610
2010-08-31 21:57:30    336607050  ***  ***    9.9    9.9    9.9   28.9   28.9   61.1   31.6   20.6   23.0 1011.70      11      597
2010-08-31 21:58:00    336607080  ***  ***    6.0    6.0    6.0   28.8   28.8   62.1   31.6   20.8   23.1 1011.70      11      595
2010-08-31 21:58:30    336607110  ***  ***    2.1    2.1    2.1   29.2   29.2   62.7   32.6   21.4   23.6 1011.60      12      613
2010-08-31 21:59:00    336607140  ***  ***    6.0    6.0    6.0   29.1   29.1   61.7   32.2   21.0   23.3 1011.70      11      606
2010-08-31 21:59:30    336607170  ***  ***    7.4    7.4    7.4   28.6   28.6   61.6   31.1   20.5   22.8 1011.70      11      586
2010-08-31 22:00:00    336607200  ***  ***    4.4    4.4    4.4   29.0   29.0   63.0   32.2   21.3   23.4 1011.70      11      605
2010-08-31 22:00:30    336607230  ***  ***    3.1    3.1    3.1   29.2   29.2   62.7   32.6   21.3   23.5 1011.70      11      610
2010-08-31 22:01:00    336607260  ***  ***    5.2    5.2    5.2   29.0   29.0   62.6   32.1   21.1   23.3 1011.60      12      605
2010-08-31 22:01:30    336607290  ***  ***    6.8    6.8    6.8   29.0   29.0   62.8   32.2   21.2   23.4 1011.60      12      607
2010-08-31 22:02:00    336607320  ***  ***    7.3    7.3    7.3   28.9   28.9   62.7   31.9   21.1   23.3 1011.70      11      601
2010-08-31 22:02:30    336607350  ***  ***    5.1    5.1    5.1   28.8   28.8   62.3   31.7   20.9   23.2 1011.70      11      595
2010-08-31 22:03:00    336607380  ***  ***    9.7    9.7    9.7   28.6   28.6   62.0   31.1   20.6   22.9 1011.70      11      587
2010-08-31 22:03:30    336607410  ***  ***    5.1    5.1    5.1   28.8   28.8   62.6   31.7   21.0   23.2 1011.60      12      597
2010-08-31 22:04:00    336607440  ***  ***    4.3    4.3    4.3   29.0   29.0   63.0   32.2   21.2   23.4 1011.60      12      605
2010-08-31 22:04:30    336607470  ***  ***    8.4    8.4    8.4   28.6   28.6   62.6   31.2   20.8   23.0 1011.60      12      590
2010-08-31 22:05:00    336607500  ***  ***    0.0    0.0    0.0   30.0   30.0   65.7   35.0   22.9   24.8 1011.70      11      650
2010-08-31 22:05:30    336607530  ***  ***    0.0    0.0    0.0   30.6   30.6   66.2   36.4   23.6   25.4 1011.60      12      673
2010-08-31 22:06:00    336607560  ***  ***    0.0    0.0    0.0   30.5   30.5   62.8   35.4   22.6   24.7 1011.30      14      666
2010-08-31 22:06:30    336607590  ***  ***    0.0    0.0    0.0   30.5   30.5   63.3   35.5   22.7   24.8 1011.70      11      664
2010-08-31 22:07:00    336607620  ***  ***    0.0    0.0    0.0   30.3   30.3   62.6   34.9   22.3   24.4 1011.70      11      654
2010-08-31 22:07:30    336607650  ***  ***    0.0    0.0    0.0   30.2   30.2   62.3   34.6   22.2   24.4 1011.70      11      649
2010-08-31 22:08:00    336607680  ***  ***    0.0    0.0    0.0   29.9   29.9   61.6   33.8   21.7   24.0 1011.70      11      639
